variant_id,article_number,product_id
5466,167 687 163,538
5467,167 687 114,538
5468,167 687 164,538
5469,167 687 115,538
5470,167 687 165,538
5471,167 687 116,538
5472,167 687 166,538
5473,167 687 117,538
5474,167 687 167,538
5475,167 687 132,538
5476,167 687 152,538
5477,167 687 133,538
5478,167 687 153,538
5479,167 687 134,538
5480,167 687 154,538
5481,167 687 135,538
5482,167 687 155,538
5483,167 687 136,538
5484,167 687 156,538
5485,167 687 137,538
5486,167 687 157,538
5413,167 685 112,539
5414,167 685 113,539
5415,167 685 114,539
5416,167 685 115,539
5417,167 685 116,539
5418,167 685 117,539
5419,167 685 132,539
5420,167 685 133,539
5421,167 685 134,539
5422,167 685 135,539
5423,167 685 136,539
5424,167 685 137,539
4944,167 514 102,540
4945,167 514 112,540
4946,167 514 103,540
4947,167 514 113,540
4948,167 514 104,540
4949,167 514 114,540
4950,167 514 105,540
4951,167 514 115,540
4952,167 514 106,540
4953,167 514 116,540
4954,167 514 107,540
4955,167 514 117,540
4956,167 514 132,540
4957,167 514 162,540
4958,800 047 314,540
4959,167 514 133,540
4960,167 514 163,540
4961,800 047 316,540
4962,167 514 134,540
4963,167 514 164,540
4964,800 047 317,540
4965,167 514 135,540
4966,167 514 165,540
4967,800 047 318,540
4968,167 514 136,540
4969,167 514 166,540
4970,800 047 319,540
4971,167 514 137,540
4972,167 514 167,540
4973,800 047 320,540
4814,199 296 042,541
4815,199 296 043,541
4816,199 296 044,541
4817,199 296 045,541
4818,199 296 046,541
4819,199 296 047,541
4820,199 296 048,541
4821,199 296 052,541
4822,199 296 053,541
4823,199 296 054,541
4824,199 296 055,541
4825,199 296 056,541
4826,199 296 057,541
4827,199 296 058,541
5673,199 145 402,542
5674,199 145 862,542
5675,199 145 403,542
5676,199 145 863,542
5677,199 145 404,542
5678,199 145 864,542
5679,199 145 405,542
5680,199 145 865,542
5681,199 145 406,542
5682,199 145 866,542
5683,199 145 407,542
5684,199 145 867,542
5685,199 145 408,542
5686,199 145 868,542
5626,199 145 322,543
5627,199 145 842,543
5628,199 145 323,543
5629,199 145 843,543
5630,199 145 324,543
5631,199 145 844,543
5632,199 145 325,543
5633,199 145 845,543
5634,199 145 326,543
5635,199 145 846,543
5636,199 145 327,543
5637,199 145 847,543
5638,199 145 328,543
5639,199 145 848,543
5587,167 567 802,544
5588,167 567 803,544
5589,167 567 804,544
5590,167 567 805,544
5591,167 567 806,544
5592,167 567 807,544
5593,167 567 808,544
5594,167 567 809,544
5595,167 567 810,544
5596,167 567 811,544
5597,167 567 812,544
5598,167 567 813,544
5599,167 567 814,544
5600,167 567 815,544
5601,167 567 822,544
5602,167 567 823,544
5603,167 567 824,544
5604,167 567 825,544
5605,167 567 826,544
5606,167 567 827,544
5607,167 567 828,544
5608,167 567 829,544
5609,167 567 830,544
5610,167 567 831,544
5611,167 567 832,544
5612,167 567 840,544
5613,167 567 841,544
5614,167 567 842,544
5615,167 567 843,544
5616,167 567 844,544
5617,167 567 845,544
5618,167 567 846,544
5619,167 567 847,544
5620,167 567 848,544
5621,167 567 849,544
5622,167 567 850,544
5623,167 567 851,544
5624,167 567 852,544
5625,167 567 853,544
5502,167 715 014,545
5503,167 715 017,545
5504,167 715 034,545
5505,167 715 037,545
5369,167 657 112,546
5370,167 657 132,546
5371,167 657 113,546
5372,167 657 133,546
5373,167 657 114,546
5374,167 657 134,546
5375,167 657 115,546
5376,167 657 135,546
5377,167 657 116,546
5378,167 657 136,546
5379,167 657 117,546
5380,167 657 137,546
5705,199 240 282,547
5706,199 240 302,547
5707,199 240 283,547
5708,199 240 303,547
5709,199 240 284,547
5710,199 240 304,547
5711,199 240 285,547
5712,199 240 305,547
5713,199 240 286,547
5714,199 240 306,547
5715,199 240 287,547
5716,199 240 307,547
5717,199 240 288,547
5718,199 240 308,547
5719,199 240 289,547
5720,199 240 309,547
5721,199 240 290,547
5722,199 240 310,547
5723,199 240 291,547
5724,199 240 311,547
5725,199 240 292,547
5726,199 240 312,547
5727,199 240 293,547
5728,199 240 313,547
5729,199 240 294,547
5730,199 240 314,547
5731,199 240 295,547
5732,199 240 315,547
5733,199 240 702,547
5734,199 240 703,547
5735,199 240 704,547
5736,199 240 705,547
5737,199 240 706,547
5738,199 240 707,547
5739,199 240 708,547
5740,199 240 709,547
5741,199 240 710,547
5742,199 240 711,547
5743,199 240 712,547
5744,199 240 713,547
5745,199 240 714,547
5746,199 240 715,547
5851,199 240 852,548
5852,199 240 862,548
5853,199 240 853,548
5854,199 240 863,548
5855,199 240 854,548
5856,199 240 864,548
5857,199 240 855,548
5858,199 240 865,548
5859,199 240 856,548
5860,199 240 866,548
5514,167 704 014,549
5515,167 704 017,549
5516,167 704 034,549
5517,167 704 037,549
5861,167 578 002,550
5862,167 578 022,550
5863,167 578 003,550
5864,167 578 023,550
5865,167 578 004,550
5866,167 578 024,550
5867,167 578 005,550
5868,167 578 025,550
5869,167 578 006,550
5870,167 578 026,550
5871,167 578 007,550
5872,167 578 027,550
5873,167 578 008,550
5874,167 578 028,550
5875,167 578 009,550
5876,167 578 029,550
5877,167 578 010,550
5878,167 578 030,550
5323,199 025 277,551
5324,199 025 278,551
5325,199 025 279,551
5326,199 025 280,551
5327,199 025 307,551
5328,199 025 308,551
5329,199 025 309,551
5330,199 025 310,551
5058,167 317 158,552
5059,167 317 009,552
5060,167 317 010,552
5061,167 317 012,552
5062,167 317 173,552
5063,167 317 024,552
5064,167 317 025,552
5065,167 317 027,552
5066,167 317 188,552
5067,167 317 039,552
5068,167 317 040,552
5069,167 317 042,552
5897,167 578 802,553
5898,167 578 822,553
5899,167 578 803,553
5900,167 578 823,553
5901,167 578 804,553
5902,167 578 824,553
5903,167 578 805,553
5904,167 578 825,553
5905,167 578 806,553
5906,167 578 826,553
5907,167 578 807,553
5908,167 578 827,553
5909,167 578 808,553
5910,167 578 828,553
5911,167 578 809,553
5912,167 578 829,553
5913,167 578 810,553
5914,167 578 830,553
5747,199 240 802,554
5748,199 240 822,554
5749,199 240 803,554
5750,199 240 823,554
5751,199 240 804,554
5752,199 240 824,554
5753,199 240 805,554
5754,199 240 825,554
5755,199 240 806,554
5756,199 240 826,554
5799,199 240 832,555
5800,199 240 842,555
5801,199 240 833,555
5802,199 240 843,555
5803,199 240 834,555
5804,199 240 844,555
5805,199 240 835,555
5806,199 240 845,555
5807,199 240 836,555
5808,199 240 846,555
5977,199 243 832,556
5978,199 243 833,556
5979,199 243 834,556
5980,199 243 835,556
5981,199 243 836,556
5982,199 243 842,556
5983,199 243 843,556
5984,199 243 844,556
5985,199 243 845,556
5986,199 243 846,556
5915,199 146 362,557
5916,199 146 802,557
5917,199 146 363,557
5918,199 146 803,557
5919,199 146 364,557
5920,199 146 804,557
5921,199 146 365,557
5922,199 146 805,557
5923,199 146 366,557
5924,199 146 806,557
5925,199 146 367,557
5926,199 146 807,557
5927,199 146 368,557
5928,199 146 808,557
5929,199 146 369,557
5930,199 146 370,557
5510,167 714 014,558
5511,167 714 017,558
5512,167 714 034,558
5513,167 714 037,558
5809,199 240 362,559
5810,199 240 363,559
5811,199 240 364,559
5812,199 240 365,559
5813,199 240 366,559
5814,199 240 367,559
5815,199 240 368,559
5816,199 240 369,559
5817,199 240 370,559
5818,199 240 371,559
5819,199 240 372,559
5820,199 240 373,559
5821,199 240 374,559
5822,199 240 375,559
5823,199 240 382,559
5824,199 240 742,559
5825,199 240 383,559
5826,199 240 743,559
5827,199 240 384,559
5828,199 240 744,559
5829,199 240 385,559
5830,199 240 745,559
5831,199 240 386,559
5832,199 240 746,559
5833,199 240 387,559
5834,199 240 747,559
5835,199 240 388,559
5836,199 240 748,559
5837,199 240 389,559
5838,199 240 749,559
5839,199 240 390,559
5840,199 240 750,559
5841,199 240 391,559
5842,199 240 751,559
5843,199 240 392,559
5844,199 240 752,559
5845,199 240 393,559
5846,199 240 753,559
5847,199 240 394,559
5848,199 240 754,559
5849,199 240 395,559
5850,199 240 755,559
5879,167 578 042,560
5880,167 578 062,560
5881,167 578 043,560
5882,167 578 063,560
5883,167 578 044,560
5884,167 578 064,560
5885,167 578 045,560
5886,167 578 065,560
5887,167 578 046,560
5888,167 578 066,560
5889,167 578 047,560
5890,167 578 067,560
5891,167 578 048,560
5892,167 578 068,560
5893,167 578 049,560
5894,167 578 069,560
5895,167 578 050,560
5896,167 578 070,560
6018,199 166 150,561
6019,3 39 215 230,561
6020,199 166 165,561
6021,3 39 215 233,561
6022,199 166 151,561
6023,3 39 215 230,561
6024,199 166 156,561
6025,3 39 215 231,561
6026,199 166 656,561
6027,3 39 215 281,561
5506,167 705 014,562
5507,167 705 017,562
5508,167 705 034,562
5509,167 705 037,562
5931,199 243 282,563
5932,199 243 302,563
5933,199 243 283,563
5934,199 243 303,563
5935,199 243 284,563
5936,199 243 304,563
5937,199 243 285,563
5938,199 243 305,563
5939,199 243 286,563
5940,199 243 306,563
5941,199 243 287,563
5942,199 243 307,563
5943,199 243 288,563
5944,199 243 308,563
5945,199 243 289,563
5946,199 243 309,563
5947,199 243 290,563
5948,199 243 310,563
6058,167 561 041,564
6059,167 561 042,564
6060,167 561 043,564
6061,167 561 044,564
6062,167 561 045,564
6063,167 561 046,564
6064,167 561 047,564
6065,167 561 048,564
6066,167 561 049,564
6067,167 561 050,564
6068,167 561 051,564
6069,167 561 052,564
6070,167 561 053,564
6071,167 561 054,564
6072,167 561 055,564
6073,167 561 056,564
6074,167 561 057,564
6075,167 561 058,564
6076,167 561 059,564
6077,167 561 060,564
6138,167 561 282,565
6139,167 561 283,565
6140,167 561 284,565
6141,167 561 285,565
6142,167 561 286,565
6143,167 561 287,565
6144,167 561 288,565
6145,167 561 289,565
6146,167 561 290,565
6147,167 561 292,565
6148,167 561 293,565
6149,167 561 294,565
6150,167 561 295,565
6151,167 561 296,565
6152,167 561 297,565
6005,199 243 852,566
6006,199 243 853,566
6007,199 243 854,566
6008,199 243 855,566
6009,199 243 856,566
6010,199 243 862,566
6011,199 243 863,566
6012,199 243 864,566
6013,199 243 865,566
6014,199 243 866,566
6038,167 561 001,567
6039,167 561 002,567
6040,167 561 003,567
6041,167 561 004,567
6042,167 561 005,567
6043,167 561 006,567
6044,167 561 007,567
6045,167 561 008,567
6046,167 561 009,567
6047,167 561 010,567
6048,167 561 011,567
6049,167 561 012,567
6050,167 561 013,567
6051,167 561 014,567
6052,167 561 015,567
6053,167 561 016,567
6054,167 561 017,567
6055,167 561 018,567
6056,167 561 019,567
6057,167 561 020,567
5987,199 243 362,568
5988,199 243 382,568
5989,199 243 363,568
5990,199 243 383,568
5991,199 243 364,568
5992,199 243 384,568
5993,199 243 365,568
5994,199 243 385,568
5995,199 243 366,568
5996,199 243 386,568
5997,199 243 367,568
5998,199 243 387,568
5999,199 243 368,568
6000,199 243 388,568
6001,199 243 369,568
6002,199 243 389,568
6003,199 243 370,568
6004,199 243 390,568
6153,167 561 266,569
6154,167 561 276,569
6155,167 561 267,569
6156,167 561 277,569
6015,199 166 201,570
6016,199 166 206,570
6017,199 166 211,570
4868,199 296 202,571
4869,199 296 203,571
4870,199 296 204,571
4871,199 296 205,571
4872,199 296 206,571
4873,199 296 207,571
4874,199 296 208,571
4875,199 296 212,571
4876,199 296 213,571
4877,199 296 214,571
4878,199 296 215,571
4879,199 296 216,571
4880,199 296 217,571
4881,199 296 218,571
6177,167 562 041,572
6178,167 562 042,572
6179,167 562 043,572
6180,167 562 044,572
6181,167 562 045,572
6182,167 562 046,572
6183,167 562 047,572
6184,167 562 048,572
6185,167 562 049,572
6186,167 562 050,572
6187,167 562 051,572
6188,167 562 052,572
6189,167 562 053,572
6190,167 562 054,572
6191,167 562 055,572
6192,167 562 056,572
6193,167 562 057,572
6194,167 562 058,572
6195,167 562 059,572
6196,167 562 060,572
5949,199 243 802,573
5950,199 243 803,573
5951,199 243 804,573
5952,199 243 805,573
5953,199 243 806,573
5954,199 243 822,573
5955,199 243 823,573
5956,199 243 824,573
5957,199 243 825,573
5958,199 243 826,573
6211,167 562 082,574
6212,167 562 083,574
6213,167 562 084,574
6214,167 562 085,574
6215,167 562 086,574
6216,167 562 087,574
6217,167 562 088,574
6218,167 562 089,574
6219,167 562 090,574
6220,167 562 092,574
6221,167 562 093,574
6222,167 562 094,574
6223,167 562 095,574
6224,167 562 096,574
6225,167 562 097,574
6226,167 562 098,574
6227,167 562 099,574
6228,167 562 100,574
6092,167 561 082,575
6093,167 561 083,575
6094,167 561 084,575
6095,167 561 085,575
6096,167 561 086,575
6097,167 561 087,575
6098,167 561 088,575
6099,167 561 089,575
6100,167 561 090,575
6101,167 561 092,575
6102,167 561 093,575
6103,167 561 094,575
6104,167 561 095,575
6105,167 561 096,575
6106,167 561 097,575
6107,167 561 098,575
6108,167 561 099,575
6109,167 561 100,575
6110,167 561 066,576
6111,167 561 067,576
6112,167 561 068,576
6113,167 561 069,576
6114,167 561 070,576
6115,167 561 076,576
6116,167 561 077,576
6117,167 561 078,576
6118,167 561 079,576
6119,167 561 080,576
6229,167 562 066,577
6230,167 562 067,577
6231,167 562 068,577
6232,167 562 069,577
6233,167 562 070,577
6234,167 562 076,577
6235,167 562 077,577
6236,167 562 078,577
6237,167 562 079,577
6238,167 562 080,577
6269,167 562 266,578
6270,167 562 276,578
6271,167 562 267,578
6272,167 562 277,578
6239,167 562 182,579
6240,167 562 192,579
6241,167 562 183,579
6242,167 562 193,579
6243,167 562 184,579
6244,167 562 194,579
6245,167 562 185,579
6246,167 562 195,579
6247,167 562 186,579
6248,167 562 196,579
6249,167 562 187,579
6250,167 562 197,579
5640,199 145 362,580
5641,199 145 363,580
5642,199 145 364,580
5643,199 145 365,580
5644,199 145 366,580
5645,199 145 367,580
5646,199 145 368,580
5647,199 145 369,580
5648,199 145 370,580
5649,199 140 371,580
5650,199 140 372,580
5651,199 140 373,580
5652,199 140 374,580
5653,199 140 375,580
5654,199 145 802,580
5655,199 145 803,580
5656,199 145 804,580
5657,199 145 805,580
5658,199 145 806,580
5659,199 145 807,580
5660,199 145 808,580
5661,199 145 809,580
5662,199 145 810,580
5663,199 145 811,580
5664,199 140 391,580
5665,199 145 812,580
5666,199 140 392,580
5667,199 145 813,580
5668,199 140 393,580
5669,199 145 814,580
5670,199 140 394,580
5671,199 145 815,580
5672,199 140 395,580
6197,167 562 021,581
6198,167 562 031,581
6199,167 562 022,581
6200,167 562 032,581
6201,167 562 023,581
6202,167 562 033,581
6203,167 562 024,581
6204,167 562 034,581
6205,167 562 025,581
6206,167 562 035,581
6207,167 562 026,581
6208,167 562 036,581
6209,167 562 027,581
6210,167 562 037,581
6028,199 166 000,582
6029,199 166 005,582
6030,199 166 001,582
6031,199 166 006,582
6032,199 166 002,582
6033,199 166 007,582
6034,199 166 010,582
6035,199 166 011,582
6036,199 166 012,582
6037,199 166 017,582
6273,167 369 002,583
6274,167 369 003,583
6275,167 369 004,583
6276,167 369 005,583
6277,167 369 006,583
6278,167 369 007,583
6279,167 369 009,583
6280,167 369 010,583
6281,167 369 011,583
6282,167 369 012,583
6283,167 369 013,583
6284,167 369 022,583
6285,167 369 023,583
6286,167 369 024,583
6287,167 369 025,583
6288,167 369 026,583
6289,167 369 027,583
6290,167 369 029,583
6291,167 369 030,583
6292,167 369 031,583
6293,167 369 032,583
6294,167 369 033,583
6317,167 369 082,584
6318,167 369 083,584
6319,167 369 084,584
6320,167 369 085,584
6321,167 369 086,584
6322,167 369 087,584
6323,167 369 089,584
6324,167 369 090,584
6325,167 369 091,584
6326,167 369 092,584
6327,167 369 093,584
6328,167 369 102,584
6329,167 369 103,584
6330,167 369 104,584
6331,167 369 105,584
6332,167 369 106,584
6333,167 369 107,584
6334,167 369 109,584
6335,167 369 110,584
6336,167 369 111,584
6337,167 369 112,584
6338,167 369 113,584
6078,167 561 021,585
6079,167 561 022,585
6080,167 561 023,585
6081,167 561 024,585
6082,167 561 025,585
6083,167 561 026,585
6084,167 561 027,585
6085,167 561 031,585
6086,167 561 032,585
6087,167 561 033,585
6088,167 561 034,585
6089,167 561 035,585
6090,167 561 036,585
6091,167 561 037,585
6351,727 808 034,586
6352,727 808 035,586
6353,727 808 036,586
6354,727 808 037,586
6355,727 808 038,586
6356,727 808 039,586
6357,727 808 041,586
6358,727 808 042,586
6359,727 808 045,586
6360,727 808 047,586
6361,727 808 048,586
6362,727 808 009,587
6363,727 808 010,587
6364,727 808 011,587
6365,727 808 012,587
6366,727 808 013,587
6367,727 808 014,587
6368,727 808 016,587
6369,727 808 017,587
6370,727 808 020,587
6371,727 808 022,587
6372,727 808 023,587
6435,167 305 000,588
6436,167 305 050,588
6437,167 305 100,588
6438,167 305 150,588
6439,167 305 200,588
6440,167 305 250,588
6441,167 305 049,588
6442,167 305 099,588
6443,167 305 149,588
6444,167 305 199,588
6445,167 305 249,588
6446,167 305 299,588
6373,733 808 034,589
6374,733 808 035,589
6375,733 808 036,589
6376,733 808 037,589
6377,733 808 038,589
6378,733 808 039,589
