symbol,value,unit,variant_id,product_id
L1,82,mm,3754,410
L2,56,mm,3754,410
L4,25,mm,3754,410
L5,35,mm,3754,410
L6,47,mm,3754,410
M,M6,,3754,410
z,198,mm,3754,410
d,25,mm,3755,410
DN,20,,3755,410
SDR,,,3755,410
PN,10,bar,3755,410
kv-Wert,350,l/min,3755,410
D,58,mm,3755,410
H,74,mm,3755,410
H1,30,mm,3755,410
H2,12,mm,3755,410
L,217,mm,3755,410
L1,105,mm,3755,410
L2,65,mm,3755,410
L4,25,mm,3755,410
L5,44,mm,3755,410
L6,62,mm,3755,410
M,M6,,3755,410
z,221,mm,3755,410
d,32,mm,3756,410
DN,25,,3756,410
SDR,11,,3756,410
PN,10,bar,3756,410
kv-Wert,700,l/min,3756,410
D,68,mm,3756,410
H,80,mm,3756,410
H1,36,mm,3756,410
H2,12,mm,3756,410
L,224,mm,3756,410
L1,105,mm,3756,410
L2,71,mm,3756,410
L4,25,mm,3756,410
L5,44,mm,3756,410
L6,62,mm,3756,410
M,M6,,3756,410
z,228,mm,3756,410
d,40,mm,3757,410
DN,32,,3757,410
SDR,11,,3757,410
PN,10,bar,3757,410
kv-Wert,1000,l/min,3757,410
D,84,mm,3757,410
H,95,mm,3757,410
H1,44,mm,3757,410
H2,15,mm,3757,410
L,250,mm,3757,410
L1,131,mm,3757,410
L2,85,mm,3757,410
L4,45,mm,3757,410
L5,57,mm,3757,410
L6,74,mm,3757,410
M,M8,,3757,410
z,254,mm,3757,410
d,50,mm,3758,410
DN,40,,3758,410
SDR,11,,3758,410
PN,10,bar,3758,410
kv-Wert,1600,l/min,3758,410
D,97,mm,3758,410
H,102,mm,3758,410
H1,51,mm,3758,410
H2,15,mm,3758,410
L,272,mm,3758,410
L1,131,mm,3758,410
L2,89,mm,3758,410
L4,45,mm,3758,410
L5,57,mm,3758,410
L6,74,mm,3758,410
M,M8,,3758,410
z,276,mm,3758,410
d,63,mm,3759,410
DN,50,,3759,410
SDR,11,,3759,410
PN,10,bar,3759,410
kv-Wert,3100,l/min,3759,410
D,124,mm,3759,410
H,117,mm,3759,410
H1,64,mm,3759,410
H2,15,mm,3759,410
L,321,mm,3759,410
L1,152,mm,3759,410
L2,101,mm,3759,410
L4,45,mm,3759,410
L5,66,mm,3759,410
L6,87,mm,3759,410
M,M8,,3759,410
z,325,mm,3759,410
d,16,mm,3716,411
D,50,mm,3716,411
H,61,mm,3716,411
H1,27,mm,3716,411
H2,12,mm,3716,411
L,96,mm,3716,411
L1,82,mm,3716,411
L2,56,mm,3716,411
L4,25,mm,3716,411
L5,35,mm,3716,411
L6,47,mm,3716,411
M,M6,,3716,411
z,74,mm,3716,411
d,20,mm,3717,411
D,50,mm,3717,411
H,61,mm,3717,411
H1,27,mm,3717,411
H2,12,mm,3717,411
L,99,mm,3717,411
L1,82,mm,3717,411
L2,56,mm,3717,411
L4,25,mm,3717,411
L5,35,mm,3717,411
L6,47,mm,3717,411
M,M6,,3717,411
z,70,mm,3717,411
d,25,mm,3718,411
D,58,mm,3718,411
H,74,mm,3718,411
H1,30,mm,3718,411
H2,12,mm,3718,411
L,111,mm,3718,411
L1,106,mm,3718,411
L2,65,mm,3718,411
L4,25,mm,3718,411
L5,44,mm,3718,411
L6,62,mm,3718,411
M,M6,,3718,411
z,81,mm,3718,411
d,32,mm,3719,411
D,68,mm,3719,411
H,80,mm,3719,411
H1,36,mm,3719,411
H2,12,mm,3719,411
L,126,mm,3719,411
L1,106,mm,3719,411
L2,71,mm,3719,411
L4,25,mm,3719,411
L5,44,mm,3719,411
L6,62,mm,3719,411
M,M6,,3719,411
z,89,mm,3719,411
d,40,mm,3720,411
D,84,mm,3720,411
H,95,mm,3720,411
H1,44,mm,3720,411
H2,15,mm,3720,411
L,146,mm,3720,411
L1,131,mm,3720,411
L2,85,mm,3720,411
L4,45,mm,3720,411
L5,57,mm,3720,411
L6,74,mm,3720,411
M,M8,,3720,411
z,106,mm,3720,411
d,50,mm,3721,411
D,97,mm,3721,411
H,102,mm,3721,411
H1,51,mm,3721,411
H2,15,mm,3721,411
L,157,mm,3721,411
L1,131,mm,3721,411
L2,89,mm,3721,411
L4,45,mm,3721,411
L5,57,mm,3721,411
L6,74,mm,3721,411
M,M8,,3721,411
z,117,mm,3721,411
d,63,mm,3722,411
D,124,mm,3722,411
H,117,mm,3722,411
H1,64,mm,3722,411
H2,15,mm,3722,411
L,183,mm,3722,411
L1,152,mm,3722,411
L2,101,mm,3722,411
L4,45,mm,3722,411
L5,66,mm,3722,411
L6,86,mm,3722,411
M,M8,,3722,411
z,141,mm,3722,411
d,16,mm,3723,411
D,50,mm,3723,411
H,61,mm,3723,411
H1,27,mm,3723,411
H2,12,mm,3723,411
L,96,mm,3723,411
L1,82,mm,3723,411
L2,56,mm,3723,411
L4,25,mm,3723,411
L5,35,mm,3723,411
L6,47,mm,3723,411
M,M6,,3723,411
z,74,mm,3723,411
d,20,mm,3724,411
D,50,mm,3724,411
H,61,mm,3724,411
H1,27,mm,3724,411
H2,12,mm,3724,411
L,99,mm,3724,411
L1,82,mm,3724,411
L2,56,mm,3724,411
L4,25,mm,3724,411
L5,35,mm,3724,411
L6,47,mm,3724,411
M,M6,,3724,411
z,70,mm,3724,411
d,25,mm,3725,411
D,58,mm,3725,411
H,74,mm,3725,411
H1,30,mm,3725,411
H2,12,mm,3725,411
L,111,mm,3725,411
L1,106,mm,3725,411
L2,65,mm,3725,411
L4,25,mm,3725,411
L5,44,mm,3725,411
L6,62,mm,3725,411
M,M6,,3725,411
z,81,mm,3725,411
d,32,mm,3726,411
D,68,mm,3726,411
H,80,mm,3726,411
H1,36,mm,3726,411
H2,12,mm,3726,411
L,126,mm,3726,411
L1,106,mm,3726,411
L2,71,mm,3726,411
L4,25,mm,3726,411
L5,44,mm,3726,411
L6,62,mm,3726,411
M,M6,,3726,411
z,89,mm,3726,411
d,40,mm,3727,411
D,84,mm,3727,411
H,95,mm,3727,411
H1,44,mm,3727,411
H2,15,mm,3727,411
L,146,mm,3727,411
L1,131,mm,3727,411
L2,85,mm,3727,411
L4,45,mm,3727,411
L5,57,mm,3727,411
L6,74,mm,3727,411
M,M8,,3727,411
z,106,mm,3727,411
d,50,mm,3728,411
D,97,mm,3728,411
H,102,mm,3728,411
H1,51,mm,3728,411
H2,15,mm,3728,411
L,157,mm,3728,411
L1,131,mm,3728,411
L2,89,mm,3728,411
L4,45,mm,3728,411
L5,57,mm,3728,411
L6,74,mm,3728,411
M,M8,,3728,411
z,117,mm,3728,411
d,63,mm,3729,411
D,124,mm,3729,411
H,117,mm,3729,411
H1,64,mm,3729,411
H2,15,mm,3729,411
L,183,mm,3729,411
L1,152,mm,3729,411
L2,101,mm,3729,411
L4,45,mm,3729,411
L5,66,mm,3729,411
L6,86,mm,3729,411
M,M8,,3729,411
z,141,mm,3729,411
L1,26,mm,3827,412
L2,30,mm,3827,412
L3,15,mm,3827,412
M1,M12,,3827,412
L1,26,mm,3828,412
L2,30,mm,3828,412
L3,15,mm,3828,412
M1,M12,,3828,412
d,20,mm,3840,413
DN,15,mm,3840,413
PN,10,bar,3840,413
kv-Wert,185,l/min,3840,413
SDR,11,,3840,413
D,50,mm,3840,413
H,61,mm,3840,413
H1,27,mm,3840,413
H2,12,mm,3840,413
L,193,mm,3840,413
L1,82,mm,3840,413
L2,56,mm,3840,413
L4,25,mm,3840,413
L5,35,mm,3840,413
L6,47,mm,3840,413
M,M6,,3840,413
z,189,mm,3840,413
d,25,mm,3841,413
DN,20,mm,3841,413
PN,10,bar,3841,413
kv-Wert,350,l/min,3841,413
SDR,,,3841,413
D,58,mm,3841,413
H,74,mm,3841,413
H1,30,mm,3841,413
H2,12,mm,3841,413
L,217,mm,3841,413
L1,105,mm,3841,413
L2,65,mm,3841,413
L4,25,mm,3841,413
L5,44,mm,3841,413
L6,62,mm,3841,413
M,M6,,3841,413
z,213,mm,3841,413
d,32,mm,3842,413
DN,25,mm,3842,413
PN,10,bar,3842,413
kv-Wert,700,l/min,3842,413
SDR,11,,3842,413
D,68,mm,3842,413
H,80,mm,3842,413
H1,36,mm,3842,413
H2,12,mm,3842,413
L,223,mm,3842,413
L1,105,mm,3842,413
L2,71,mm,3842,413
L4,25,mm,3842,413
L5,46,mm,3842,413
L6,62,mm,3842,413
M,M6,,3842,413
z,219,mm,3842,413
d,40,mm,3843,413
DN,32,mm,3843,413
PN,10,bar,3843,413
kv-Wert,1000,l/min,3843,413
SDR,11,,3843,413
D,84,mm,3843,413
H,95,mm,3843,413
H1,44,mm,3843,413
H2,15,mm,3843,413
L,249,mm,3843,413
L1,131,mm,3843,413
L2,85,mm,3843,413
L4,45,mm,3843,413
L5,57,mm,3843,413
L6,74,mm,3843,413
M,M8,,3843,413
z,245,mm,3843,413
d,50,mm,3844,413
DN,40,mm,3844,413
PN,10,bar,3844,413
kv-Wert,1600,l/min,3844,413
SDR,11,,3844,413
D,97,mm,3844,413
H,102,mm,3844,413
H1,51,mm,3844,413
H2,15,mm,3844,413
L,271,mm,3844,413
L1,131,mm,3844,413
L2,89,mm,3844,413
L4,45,mm,3844,413
L5,57,mm,3844,413
L6,74,mm,3844,413
M,M8,,3844,413
z,267,mm,3844,413
d,63,mm,3845,413
DN,50,mm,3845,413
PN,10,bar,3845,413
kv-Wert,3100,l/min,3845,413
SDR,11,,3845,413
D,124,mm,3845,413
H,117,mm,3845,413
H1,66,mm,3845,413
H2,15,mm,3845,413
L,320,mm,3845,413
L1,152,mm,3845,413
L2,101,mm,3845,413
L4,45,mm,3845,413
L5,66,mm,3845,413
L6,86,mm,3845,413
M,M8,,3845,413
z,316,mm,3845,413
d,75,mm,3846,413
DN,65,mm,3846,413
PN,10,bar,3846,413
kv-Wert,5000,l/min,3846,413
SDR,11,,3846,413
D,166,mm,3846,413
H,150,mm,3846,413
H1,85,mm,3846,413
H2,15,mm,3846,413
L,387,mm,3846,413
L1,269,mm,3846,413
L2,136,mm,3846,413
L4,70,mm,3846,413
L5,64,mm,3846,413
L6,206,mm,3846,413
M,M8,,3846,413
z,391,mm,3846,413
d,90,mm,3847,413
DN,80,mm,3847,413
PN,10,bar,3847,413
kv-Wert,7000,l/min,3847,413
SDR,11,,3847,413
D,200,mm,3847,413
H,161,mm,3847,413
H1,105,mm,3847,413
H2,15,mm,3847,413
L,421,mm,3847,413
L1,269,mm,3847,413
L2,141,mm,3847,413
L4,70,mm,3847,413
L5,64,mm,3847,413
L6,206,mm,3847,413
M,M8,,3847,413
z,425,mm,3847,413
d,110,mm,3848,413
DN,100,mm,3848,413
PN,10,bar,3848,413
kv-Wert,11000,l/min,3848,413
SDR,11,,3848,413
D,238,mm,3848,413
H,178,mm,3848,413
H1,123,mm,3848,413
H2,22,mm,3848,413
L,484,mm,3848,413
L1,319,mm,3848,413
L2,144,mm,3848,413
L4,120,mm,3848,413
L5,64,mm,3848,413
L6,256,mm,3848,413
M,M12,,3848,413
z,488,mm,3848,413
d,20,mm,3849,413
DN,15,mm,3849,413
PN,10,bar,3849,413
D,50,mm,3849,413
H,61,mm,3849,413
H1,27,mm,3849,413
H2,12,mm,3849,413
L,193,mm,3849,413
L1,82,mm,3849,413
L2,56,mm,3849,413
L4,25,mm,3849,413
L5,35,mm,3849,413
L6,47,mm,3849,413
M,M6,,3849,413
z,189,mm,3849,413
d,25,mm,3850,413
DN,20,mm,3850,413
PN,10,bar,3850,413
D,58,mm,3850,413
H,74,mm,3850,413
H1,30,mm,3850,413
H2,12,mm,3850,413
L,217,mm,3850,413
L1,105,mm,3850,413
L2,65,mm,3850,413
L4,25,mm,3850,413
L5,44,mm,3850,413
L6,62,mm,3850,413
M,M6,,3850,413
z,213,mm,3850,413
d,32,mm,3851,413
DN,25,mm,3851,413
PN,10,bar,3851,413
D,68,mm,3851,413
H,80,mm,3851,413
H1,36,mm,3851,413
H2,12,mm,3851,413
L,223,mm,3851,413
L1,105,mm,3851,413
L2,71,mm,3851,413
L4,25,mm,3851,413
L5,46,mm,3851,413
L6,62,mm,3851,413
M,M6,,3851,413
z,219,mm,3851,413
d,40,mm,3852,413
DN,32,mm,3852,413
PN,10,bar,3852,413
D,84,mm,3852,413
H,95,mm,3852,413
H1,44,mm,3852,413
H2,15,mm,3852,413
L,249,mm,3852,413
L1,131,mm,3852,413
L2,85,mm,3852,413
L4,45,mm,3852,413
L5,57,mm,3852,413
L6,74,mm,3852,413
M,M8,,3852,413
z,245,mm,3852,413
d,50,mm,3853,413
DN,40,mm,3853,413
PN,10,bar,3853,413
D,97,mm,3853,413
H,102,mm,3853,413
H1,51,mm,3853,413
H2,15,mm,3853,413
L,271,mm,3853,413
L1,131,mm,3853,413
L2,89,mm,3853,413
L4,45,mm,3853,413
L5,57,mm,3853,413
L6,74,mm,3853,413
M,M8,,3853,413
z,267,mm,3853,413
d,63,mm,3854,413
DN,50,mm,3854,413
PN,10,bar,3854,413
D,124,mm,3854,413
H,117,mm,3854,413
H1,66,mm,3854,413
H2,15,mm,3854,413
L,320,mm,3854,413
L1,152,mm,3854,413
L2,101,mm,3854,413
L4,45,mm,3854,413
L5,66,mm,3854,413
L6,86,mm,3854,413
M,M8,,3854,413
z,316,mm,3854,413
d,75,mm,3855,413
DN,65,mm,3855,413
PN,10,bar,3855,413
D,166,mm,3855,413
H,150,mm,3855,413
H1,85,mm,3855,413
H2,15,mm,3855,413
L,387,mm,3855,413
L1,269,mm,3855,413
L2,136,mm,3855,413
L4,70,mm,3855,413
L5,64,mm,3855,413
L6,206,mm,3855,413
M,M8,,3855,413
z,391,mm,3855,413
d,90,mm,3856,413
DN,80,mm,3856,413
PN,10,bar,3856,413
D,200,mm,3856,413
H,161,mm,3856,413
H1,105,mm,3856,413
H2,15,mm,3856,413
L,421,mm,3856,413
L1,269,mm,3856,413
L2,141,mm,3856,413
L4,70,mm,3856,413
L5,64,mm,3856,413
L6,206,mm,3856,413
M,M8,,3856,413
z,425,mm,3856,413
d,110,mm,3857,413
DN,100,mm,3857,413
PN,10,bar,3857,413
D,238,mm,3857,413
H,178,mm,3857,413
H1,123,mm,3857,413
H2,22,mm,3857,413
L,484,mm,3857,413
L1,319,mm,3857,413
L2,144,mm,3857,413
L4,120,mm,3857,413
L5,64,mm,3857,413
L6,256,mm,3857,413
M,M12,,3857,413
z,488,mm,3857,413
DN,10-50,mm,3835,414
DN,10-50,mm,3836,414
DN,10-50,mm,3837,414
DN,10-50,mm,3838,414
DN,10-50,mm,3839,414
d,50,mm,3876,415
DN,40,mm,3876,415
PN,10,bar,3876,415
kv-Wert,1600,l/min,3876,415
SDR,17.6,,3876,415
D,97,mm,3876,415
H,102,mm,3876,415
H1,51,mm,3876,415
H2,15,mm,3876,415
L,190,mm,3876,415
L1,131,mm,3876,415
L2,89,mm,3876,415
L4,45,mm,3876,415
L5,57,mm,3876,415
L6,74,mm,3876,415
M,M8,,3876,415
z,186,mm,3876,415
d,63,mm,3877,415
DN,50,mm,3877,415
PN,10,bar,3877,415
kv-Wert,3100,l/min,3877,415
SDR,17.6,,3877,415
D,124,mm,3877,415
H,117,mm,3877,415
H1,64,mm,3877,415
H2,15,mm,3877,415
L,219,mm,3877,415
L1,152,mm,3877,415
L2,101,mm,3877,415
L4,70,mm,3877,415
L5,66,mm,3877,415
L6,86,mm,3877,415
M,M8,,3877,415
z,215,mm,3877,415
d,50,mm,3878,415
DN,40,mm,3878,415
D,97,mm,3878,415
H,102,mm,3878,415
H1,51,mm,3878,415
H2,15,mm,3878,415
L,190,mm,3878,415
L1,131,mm,3878,415
L2,89,mm,3878,415
L4,45,mm,3878,415
L5,57,mm,3878,415
L6,74,mm,3878,415
M,M8,,3878,415
z,186,mm,3878,415
d,63,mm,3879,415
DN,50,mm,3879,415
D,124,mm,3879,415
H,117,mm,3879,415
H1,64,mm,3879,415
H2,15,mm,3879,415
L,219,mm,3879,415
L1,152,mm,3879,415
L2,101,mm,3879,415
L4,70,mm,3879,415
L5,66,mm,3879,415
L6,86,mm,3879,415
M,M8,,3879,415
z,215,mm,3879,415
d,16,mm,3627,416
DN,10,mm,3627,416
PN,10,bar,3627,416
kv-Wert,11,l/min,3627,416
M1,35,mm,3627,416
M2,47,mm,3627,416
Lz1,28,mm,3627,416
Lz2,28,mm,3627,416
L,110,mm,3627,416
V1,27,mm,3627,416
H,72,mm,3627,416
Hmax,99,mm,3627,416
DE,50,mm,3627,416
BG,M6,,3627,416
B3,25,mm,3627,416
H4,12,mm,3627,416
U,59,mm,3627,416
d,16,mm,3628,416
DN,10,mm,3628,416
PN,10,bar,3628,416
kv-Wert,11,l/min,3628,416
M1,35,mm,3628,416
M2,47,mm,3628,416
Lz1,28,mm,3628,416
Lz2,28,mm,3628,416
L,110,mm,3628,416
V1,27,mm,3628,416
H,72,mm,3628,416
Hmax,99,mm,3628,416
DE,50,mm,3628,416
BG,M6,,3628,416
B3,25,mm,3628,416
H4,12,mm,3628,416
U,59,mm,3628,416
d,20,mm,3629,416
DN,15,mm,3629,416
PN,10,bar,3629,416
kv-Wert,20,l/min,3629,416
M1,35,mm,3629,416
M2,47,mm,3629,416
Lz1,28,mm,3629,416
Lz2,28,mm,3629,416
L,120,mm,3629,416
V1,27,mm,3629,416
H,72,mm,3629,416
Hmax,99,mm,3629,416
DE,50,mm,3629,416
BG,M6,,3629,416
B3,25,mm,3629,416
H4,12,mm,3629,416
U,59,mm,3629,416
d,20,mm,3630,416
DN,15,mm,3630,416
PN,10,bar,3630,416
kv-Wert,20,l/min,3630,416
M1,35,mm,3630,416
M2,47,mm,3630,416
Lz1,28,mm,3630,416
Lz2,28,mm,3630,416
L,120,mm,3630,416
V1,27,mm,3630,416
H,72,mm,3630,416
Hmax,99,mm,3630,416
DE,50,mm,3630,416
BG,M6,,3630,416
B3,25,mm,3630,416
H4,12,mm,3630,416
U,59,mm,3630,416
d,16,mm,3803,417
DN,10,mm,3803,417
PN,10,bar,3803,417
kv-value,71,dp=1bar,3803,417
D,50,mm,3803,417
H,61,mm,3803,417
H1,27,mm,3803,417
H3,64,mm,3803,417
L,93,mm,3803,417
L1,82,mm,3803,417
L2,56,mm,3803,417
L3,22,mm,3803,417
L4,25,mm,3803,417
L5,35,mm,3803,417
L6,47,mm,3803,417
L7,46.0,mm,3803,417
L8,42.5,mm,3803,417
L9,74,mm,3803,417
M,M6,,3803,417
z,67,mm,3803,417
d,16,mm,3804,417
DN,10,mm,3804,417
PN,10,bar,3804,417
kv-value,71,dp=1bar,3804,417
D,50,mm,3804,417
H,61,mm,3804,417
H1,27,mm,3804,417
H3,64,mm,3804,417
L,93,mm,3804,417
L1,82,mm,3804,417
L2,56,mm,3804,417
L3,22,mm,3804,417
L4,25,mm,3804,417
L5,35,mm,3804,417
L6,47,mm,3804,417
L7,46.0,mm,3804,417
L8,42.5,mm,3804,417
L9,74,mm,3804,417
M,M6,,3804,417
z,67,mm,3804,417
d,20,mm,3805,417
DN,15,mm,3805,417
PN,10,bar,3805,417
kv-value,185,dp=1bar,3805,417
D,50,mm,3805,417
H,61,mm,3805,417
H1,27,mm,3805,417
H3,64,mm,3805,417
L,95,mm,3805,417
L1,82,mm,3805,417
L2,56,mm,3805,417
L3,22,mm,3805,417
L4,25,mm,3805,417
L5,35,mm,3805,417
L6,47,mm,3805,417
L7,46.0,mm,3805,417
L8,42.5,mm,3805,417
L9,74,mm,3805,417
M,M6,,3805,417
z,67,mm,3805,417
d,20,mm,3806,417
DN,15,mm,3806,417
PN,10,bar,3806,417
kv-value,185,dp=1bar,3806,417
D,50,mm,3806,417
H,61,mm,3806,417
H1,27,mm,3806,417
H3,64,mm,3806,417
L,95,mm,3806,417
L1,82,mm,3806,417
L2,56,mm,3806,417
L3,22,mm,3806,417
L4,25,mm,3806,417
L5,35,mm,3806,417
L6,47,mm,3806,417
L7,46.0,mm,3806,417
L8,42.5,mm,3806,417
L9,74,mm,3806,417
M,M6,,3806,417
z,67,mm,3806,417
d,25,mm,3807,417
DN,20,mm,3807,417
PN,10,bar,3807,417
kv-value,350,dp=1bar,3807,417
D,58,mm,3807,417
H,74,mm,3807,417
H1,30,mm,3807,417
H3,78,mm,3807,417
L,108,mm,3807,417
L1,106,mm,3807,417
L2,65,mm,3807,417
L3,27,mm,3807,417
L4,25,mm,3807,417
L5,44,mm,3807,417
L6,62,mm,3807,417
L7,51.5,mm,3807,417
L8,63.0,mm,3807,417
L9,79,mm,3807,417
M,M6,,3807,417
z,76,mm,3807,417
d,25,mm,3808,417
DN,20,mm,3808,417
PN,10,bar,3808,417
kv-value,350,dp=1bar,3808,417
D,58,mm,3808,417
H,74,mm,3808,417
H1,30,mm,3808,417
H3,78,mm,3808,417
L,108,mm,3808,417
L1,106,mm,3808,417
L2,65,mm,3808,417
L3,27,mm,3808,417
L4,25,mm,3808,417
L5,44,mm,3808,417
L6,62,mm,3808,417
L7,51.5,mm,3808,417
L8,63.0,mm,3808,417
L9,79,mm,3808,417
M,M6,,3808,417
z,76,mm,3808,417
d,32,mm,3809,417
DN,25,mm,3809,417
PN,10,bar,3809,417
kv-value,700,dp=1bar,3809,417
D,68,mm,3809,417
H,80,mm,3809,417
H1,36,mm,3809,417
H3,88,mm,3809,417
L,118,mm,3809,417
L1,106,mm,3809,417
L2,71,mm,3809,417
L3,27,mm,3809,417
L4,25,mm,3809,417
L5,44,mm,3809,417
L6,62,mm,3809,417
L7,51.5,mm,3809,417
L8,63.0,mm,3809,417
L9,79,mm,3809,417
M,M6,,3809,417
z,82,mm,3809,417
d,32,mm,3810,417
DN,25,mm,3810,417
PN,10,bar,3810,417
kv-value,700,dp=1bar,3810,417
D,68,mm,3810,417
H,80,mm,3810,417
H1,36,mm,3810,417
H3,88,mm,3810,417
L,118,mm,3810,417
L1,106,mm,3810,417
L2,71,mm,3810,417
L3,27,mm,3810,417
L4,25,mm,3810,417
L5,44,mm,3810,417
L6,62,mm,3810,417
L7,51.5,mm,3810,417
L8,63.0,mm,3810,417
L9,79,mm,3810,417
M,M6,,3810,417
z,82,mm,3810,417
d,75,mm,3870,418
DN,65,mm,3870,418
PN,10,bar,3870,418
kv-Wert,5000,l/min,3870,418
SDR,17.6,,3870,418
D,166,mm,3870,418
H,150,mm,3870,418
H1,85,mm,3870,418
H2,15,mm,3870,418
L,386,mm,3870,418
L1,269,mm,3870,418
L2,136,mm,3870,418
L4,70,mm,3870,418
L5,64,mm,3870,418
L6,206,mm,3870,418
M,M8,,3870,418
z,382,mm,3870,418
d,90,mm,3871,418
DN,80,mm,3871,418
PN,10,bar,3871,418
kv-Wert,7000,l/min,3871,418
SDR,17.6,,3871,418
D,200,mm,3871,418
H,161,mm,3871,418
H1,105,mm,3871,418
H2,15,mm,3871,418
L,421,mm,3871,418
L1,270,mm,3871,418
L2,141,mm,3871,418
L4,70,mm,3871,418
L5,64,mm,3871,418
L6,206,mm,3871,418
M,M8,,3871,418
d,110,mm,3872,418
DN,100,mm,3872,418
PN,10,bar,3872,418
kv-Wert,11000,l/min,3872,418
SDR,17.6,,3872,418
D,238,mm,3872,418
H,178,mm,3872,418
H1,123,mm,3872,418
H2,22,mm,3872,418
L,484,mm,3872,418
L1,319,mm,3872,418
L2,164,mm,3872,418
L4,120,mm,3872,418
L5,64,mm,3872,418
L6,256,mm,3872,418
M,M12,,3872,418
z,480,mm,3872,418
d,75,mm,3873,418
DN,65,mm,3873,418
D,166,mm,3873,418
H,150,mm,3873,418
H1,85,mm,3873,418
H2,15,mm,3873,418
L,386,mm,3873,418
L1,269,mm,3873,418
L2,136,mm,3873,418
L4,70,mm,3873,418
L5,64,mm,3873,418
L6,206,mm,3873,418
M,M8,,3873,418
z,382,mm,3873,418
d,90,mm,3874,418
DN,80,mm,3874,418
D,200,mm,3874,418
H,161,mm,3874,418
H1,105,mm,3874,418
H2,15,mm,3874,418
L,421,mm,3874,418
L1,270,mm,3874,418
L2,141,mm,3874,418
L4,70,mm,3874,418
L5,64,mm,3874,418
L6,206,mm,3874,418
M,M8,,3874,418
d,110,mm,3875,418
DN,100,mm,3875,418
D,238,mm,3875,418
H,178,mm,3875,418
H1,123,mm,3875,418
H2,22,mm,3875,418
L,484,mm,3875,418
L1,319,mm,3875,418
L2,164,mm,3875,418
L4,120,mm,3875,418
L5,64,mm,3875,418
L6,256,mm,3875,418
M,M12,,3875,418
z,480,mm,3875,418
d,20,mm,3625,419
DN,15,mm,3625,419
PN,10,bar,3625,419
Lz1,28,mm,3625,419
Lz2,28,mm,3625,419
H,72,mm,3625,419
V1,27,mm,3625,419
Hmax,99,mm,3625,419
BG,M6,,3625,419
B3,25,mm,3625,419
DE,50,mm,3625,419
H4,12,mm,3625,419
U,59,mm,3625,419
L,130,mm,3625,419
M1,35,mm,3625,419
M2,47,mm,3625,419
s,"1,9",mm,3625,419
d,20,mm,3626,419
DN,15,mm,3626,419
PN,10,bar,3626,419
Lz1,28,mm,3626,419
Lz2,28,mm,3626,419
H,72,mm,3626,419
V1,27,mm,3626,419
Hmax,99,mm,3626,419
BG,M6,,3626,419
B3,25,mm,3626,419
DE,50,mm,3626,419
H4,12,mm,3626,419
U,59,mm,3626,419
L,130,mm,3626,419
M1,35,mm,3626,419
M2,47,mm,3626,419
s,"1,9",mm,3626,419
d,16,mm,3894,420
DN,10,mm,3894,420
Zoll,⅜,inch,3894,420
PN,10,bar,3894,420
kv-Wert,71,l/min,3894,420
Gewicht,"0,120",kg,3894,420
d,20,mm,3895,420
DN,15,mm,3895,420
Zoll,½,inch,3895,420
PN,10,bar,3895,420
kv-Wert,185,l/min,3895,420
Gewicht,"0,130",kg,3895,420
d,25,mm,3896,420
DN,20,mm,3896,420
Zoll,¾,inch,3896,420
PN,10,bar,3896,420
kv-Wert,350,l/min,3896,420
Gewicht,"0,180",kg,3896,420
d,32,mm,3897,420
DN,25,mm,3897,420
Zoll,1,inch,3897,420
PN,10,bar,3897,420
kv-Wert,700,l/min,3897,420
Gewicht,"0,282",kg,3897,420
d,40,mm,3898,420
DN,32,mm,3898,420
Zoll,1¼,inch,3898,420
PN,10,bar,3898,420
kv-Wert,1000,l/min,3898,420
Gewicht,"0,460",kg,3898,420
d,50,mm,3899,420
DN,40,mm,3899,420
Zoll,1½,inch,3899,420
PN,10,bar,3899,420
kv-Wert,1600,l/min,3899,420
Gewicht,"0,635",kg,3899,420
d,63,mm,3900,420
DN,50,mm,3900,420
Zoll,2,inch,3900,420
PN,10,bar,3900,420
kv-Wert,3100,l/min,3900,420
Gewicht,"1,190",kg,3900,420
d,16,mm,3901,420
Gewicht,"0,120",kg,3901,420
D,50,mm,3901,420
H,54,mm,3901,420
L,96,mm,3901,420
L1,72,mm,3901,420
L2,56,mm,3901,420
L5,26,mm,3901,420
L6,46,mm,3901,420
z,70,mm,3901,420
d,20,mm,3902,420
Gewicht,"0,130",kg,3902,420
D,50,mm,3902,420
H,54,mm,3902,420
L,99,mm,3902,420
L1,72,mm,3902,420
L2,56,mm,3902,420
L5,26,mm,3902,420
L6,46,mm,3902,420
z,66,mm,3902,420
d,25,mm,3903,420
Gewicht,"0,180",kg,3903,420
D,58,mm,3903,420
H,66,mm,3903,420
L,111,mm,3903,420
L1,93,mm,3903,420
L2,65,mm,3903,420
L5,34,mm,3903,420
L6,59,mm,3903,420
z,75,mm,3903,420
d,32,mm,3904,420
Gewicht,"0,282",kg,3904,420
D,68,mm,3904,420
H,71,mm,3904,420
L,127,mm,3904,420
L1,93,mm,3904,420
L2,71,mm,3904,420
L5,34,mm,3904,420
L6,59,mm,3904,420
z,85,mm,3904,420
d,40,mm,3905,420
Gewicht,"0,460",kg,3905,420
D,84,mm,3905,420
H,85,mm,3905,420
L,147,mm,3905,420
L1,110,mm,3905,420
L2,85,mm,3905,420
L5,41,mm,3905,420
L6,69,mm,3905,420
